Date,Customer,Sales Person,Customer_Age,Customer_Gender,State,Product_Category,Sub_Category,Payment Option,Quantity,Unit_Cost,Unit_Price
27-Apr-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,3,21.67,27.67
29-Apr-16,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,3,3.33
23-May-16,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,1,72,89
3-Jun-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,1,207,273
3-Jun-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,3,60,69.67
3-Jun-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,52.5,71
6-Jun-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,3,72,91
6-Jun-16,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,45,59.33
6-Jun-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,75,83
21-Jul-16,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,81,97.33
22-Jul-16,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,1,75,101
22-Jul-16,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,18,22
30-Jul-15,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,1,144,177
5-Aug-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,35,37.5
8-Aug-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,3,16.67,18.33
11-Aug-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,22.5,23.5
11-Aug-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,120,116
11-Aug-15,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,63,66.67
20-Oct-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,3,33.33,36
25-Oct-15,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,45,55.33
9-Dec-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,99,115
9-Dec-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,2,70,77.5
21-Dec-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,1,105,117
21-Dec-15,Medium,Remota,28,M,Lagos,Accessories,Ear Piece,POS,3,45,51.33
21-Dec-15,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,3,87,98
24-Dec-15,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,2,72,70.5
31-Dec-15,Medium,Remota,28,M,Lagos,Clothing,Tshirts,POS,2,126,154.5
13-May-16,Medium,Remota,28,M,Adamawa,Accessories,Screen Guard,POS,1,88,114
20-May-16,Medium,Remota,27,M,Lagos,Accessories,Phone Charger,POS,2,180,212.5
14-Oct-15,Medium,Remota,27,F,Abia,Clothing,Jerseys,POS,2,405,446
25-Nov-15,Medium,Remota,30,F,Abia,Clothing,Jerseys,POS,3,270,296
22-Dec-15,Medium,Remota,30,F,Abia,Clothing,Jerseys,POS,3,483.33,524.67
14-Oct-15,Medium,Remota,30,M,Adamawa,Clothing,Jerseys,POS,3,270,250.33
18-Oct-15,Medium,Remota,30,F,Lagos,Accessories,Memory Card,POS,1,159,155
3-Feb-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,3,58,75.67
20-Feb-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,30,32.5
20-Feb-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,3,5,6.67
10-Jun-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,105,127
10-Jun-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,60,81
14-Jul-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,1,15,18
20-Jul-16,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,1,2,3
5-Jul-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,3,8.33,8.33
5-Jul-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,3,16,18.33
15-Aug-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,1,600,621
15-Aug-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,3,1.67,2
11-Oct-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,50,52.5
11-Oct-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,187.5,202
4-Nov-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,1,120,141
25-Nov-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,1,145,170
25-Nov-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,22.5,27
15-Dec-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,3,36.67,37
15-Dec-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,2,8,9
22-Dec-15,Medium,Remota,30,F,Abia,Accessories,Keyboard,POS,1,75,79
9-Mar-16,Medium,Remota,30,M,Adamawa,Accessories,Ear Piece,POS,1,75,90
20-May-16,Medium,Remota,31,M,Adamawa,Accessories,Memory Card,POS,1,207,265
8-Jan-16,Medium,Remota,28,M,Lagos,Clothing,Jerseys,POS,2,162,187.5
10-Jan-16,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,3,360,428.33
24-Jan-16,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,3,233.33,261.33
20-Feb-16,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,432,454
2-Mar-16,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,500,598.5
24-May-16,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,405,506.5
20-Jun-16,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,25,28
12-Aug-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,702,815
7-Sep-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,3,16.67,17
9-Sep-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,135,142.5
1-Nov-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,3,183.33,215.67
15-Nov-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,2,378,410
16-Nov-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,3,316.67,318.67
23-Dec-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,1,810,793
23-Dec-15,Medium,Remota,32,M,Lagos,Clothing,Jerseys,POS,3,450,493.33
4-Jan-16,Medium,Remota,32,F,Adamawa,Clothing,Vests,POS,1,1397,1584
4-Jan-16,Medium,Remota,32,F,Adamawa,Accessories,Ear Piece,POS,3,15,17.33
1-Apr-16,Medium,Remota,32,F,Adamawa,Accessories,Ear Piece,POS,2,10,12
27-Apr-16,Medium,Remota,32,F,Adamawa,Accessories,Ear Piece,POS,3,93.33,112
3-Sep-15,Medium,Remota,32,F,Adamawa,Accessories,Ear Piece,POS,3,35,38.67
3-Sep-15,Medium,Remota,32,F,Adamawa,Accessories,Ear Piece,POS,2,60,67
8-Jan-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,56.67,79.33
8-Jan-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,62.5,70
20-Jan-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,46.67,58.33
20-Jan-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,40,50.5
20-Feb-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,50,62.67
20-Feb-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,260,330
2-Mar-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,21.67,29
20-Mar-16,Medium,Remota,32,M,Lagos,Accessories,Mouse,POS,1,715,890
23-Mar-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,22.5,30.5
23-Mar-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,63.33,71.33
2-Apr-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,130,150
6-Apr-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,36.67,47.33
6-Apr-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,6.67,9
15-May-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,54,69
15-May-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,15,18
3-Jun-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,110,139
16-Jun-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,3.33,3.67
16-Jun-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,50,58
23-Jun-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,2.5,3.5
23-Jun-16,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,252,328
8-Oct-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,270,306
8-Oct-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,3.33,3.33
6-Nov-15,Medium,Remota,32,M,Lagos,Accessories,Mouse,POS,3,513.33,614
22-Nov-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,45,50.5
22-Nov-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,2.5,2.5
12-Dec-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,15,15.5
12-Dec-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,45,48.5
23-Dec-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,1,80,75
23-Dec-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,3,25,29.33
29-Dec-15,Medium,Remota,32,M,Lagos,Accessories,Ear Piece,POS,2,67.5,76
29-Dec-15,Medium,Remota,32,M,Lagos,Accessories,Mouse,POS,2,687.5,729.5
21-Feb-16,Medium,Remota,32,M,Adamawa,Accessories,Phone Charger,POS,3,160,209
17-Apr-16,Medium,Remota,33,F,Lagos,Clothing,Vests,POS,3,487,585
4-May-16,Medium,Remota,34,F,Lagos,Clothing,Vests,POS,2,63.5,70
30-Sep-15,Medium,Remota,34,F,Lagos,Clothing,Vests,POS,2,825.5,979
14-Feb-16,Medium,Remota,34,F,Lagos,Accessories,Screen Guard,POS,3,219.67,278.67
17-Apr-16,Medium,Remota,34,F,Lagos,Accessories,Screen Guard,POS,1,484,575
1-May-16,Medium,Remota,34,F,Lagos,Accessories,Screen Guard,POS,3,14.67,19.33
24-May-16,Medium,Remota,34,F,Lagos,Accessories,Screen Guard,POS,1,308,413
25-May-16,Medium,Remota,34,F,Lagos,Accessories,Screen Guard,POS,3,139.33,187
3-Jan-16,Medium,Remota,34,M,Lagos,Accessories,Wrist Watch,POS,3,58.33,74
19-Jan-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,3,139.33,181.33
2-Mar-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,3,303.33,378
9-Mar-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,122.5,132
11-Mar-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,2,143,162
7-Apr-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,157.5,178.5
8-Apr-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,297.5,391.5
21-Apr-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,3,210,289.67
27-Apr-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,1,700,897
27-Apr-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,1,198,263
29-Apr-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,87.5,106.5
2-May-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,1,637,871
8-May-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,2,66,90
11-May-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,2,264,319.5
11-May-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,262.5,304
18-May-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,1,88,120
18-May-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,2,33,39.5
21-May-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,3,146.67,174.33
21-May-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,157.5,181.5
27-May-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,402.5,555
11-Jun-16,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,1,35,42
18-Jun-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,3,132,151
18-Jun-16,Medium,Remota,29,M,Lagos,Accessories,Screen Guard,POS,1,264,313
8-Aug-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,35,38.5
16-Sep-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,122.5,120
3-Oct-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,3,338.33,386
12-Oct-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,3,256.67,283.33
27-Nov-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,1,70,80
3-Dec-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,2,227.5,231.5
17-Dec-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,3,58.33,71.67
23-Dec-15,Medium,Remota,29,M,Lagos,Accessories,Wrist Watch,POS,3,70,75.33
11-Aug-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,3,400,390
17-Aug-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,3,432,473.67
26-Aug-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,2,375,409
4-Oct-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,2,135,163
29-Oct-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,3,300,326.67
9-Nov-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,3,133.33,161
11-Nov-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,2,75,76.5
30-Nov-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,3,324,371
8-Dec-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,2,675,735.5
24-Dec-15,Medium,Remota,29,F,Lagos,Clothing,Jerseys,POS,1,1050,1301
21-May-16,Medium,Remota,29,F,Adamawa,Clothing,Polo shirts,POS,2,196,211
20-Aug-15,Medium,Remota,35,F,Lagos,Clothing,Socks,POS,3,36,37
10-Nov-15,Medium,Remota,35,F,Ondo,Accessories,Ear Piece,POS,2,25,30
10-Nov-15,Medium,Remota,36,F,Ondo,Accessories,Wrist Watch,POS,2,402.5,467
10-Nov-15,Medium,Remota,36,F,Ondo,Clothing,Jerseys,POS,2,27,25.5
15-Jan-16,Medium,Remota,36,F,Lagos,Clothing,Tshirts,POS,1,126,181
23-Jan-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,1,450,522
23-Jan-16,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,1,207,295
25-Jan-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,1,162,223
3-Feb-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,3,108,126
3-Feb-16,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,2,72,78
28-Apr-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,1,1350,1729
6-May-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,2,200,210
12-May-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,1,100,111
2-Jun-16,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,2,300,343
2-Jun-16,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,1,207,241
11-Jul-15,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,2,31.5,33.5
20-Jul-15,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,3,48,49.67
12-Aug-15,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,1,1134,1166
12-Aug-15,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,1,252,268
22-Oct-15,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,1,270,248
10-Nov-15,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,3,416.67,424
18-Nov-15,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,1,261,272
28-Nov-15,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,3,84,82.67
28-Nov-15,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,3,266.67,256
17-Dec-15,Medium,Remota,37,F,Lagos,Clothing,Jerseys,POS,2,459,442
17-Dec-15,Medium,Remota,37,F,Lagos,Clothing,Tshirts,POS,1,162,168
30-Aug-15,Medium,Remota,37,F,Edo,Phones,Samsung,POS,1,1701,1690
30-Aug-15,Medium,Remota,24,F,Edo,Accessories,Keyboard,POS,1,25,29
30-Aug-15,Medium,Remota,24,F,Edo,Accessories,Keyboard,POS,3,20,29
30-Aug-15,Medium,Remota,24,F,Edo,Accessories,Keyboard,POS,1,39,56
13-Dec-15,Medium,Remota,24,F,Edo,Phones,Samsung,POS,2,560,516
8-Jan-16,Medium,Remota,24,F,Edo,Clothing,Jerseys,POS,1,100,136
12-Apr-16,Medium,Remota,23,F,Benue,Phones,Samsung,POS,1,1701,2051
19-Feb-15,Medium,Remota,23,F,Benue,Phones,Samsung,POS,2,1091,1216.5
20-Aug-15,Medium,Remota,23,F,Benue,Phones,Samsung,POS,2,850.5,1029
20-Aug-15,Medium,Remota,23,F,Benue,Clothing,Tshirts,POS,1,90,118
28-Mar-16,Medium,Remota,23,M,Anambra,Clothing,Jerseys,POS,2,550,848.5
17-Jun-16,Medium,Remota,24,M,Anambra,Phones,Samsung,POS,1,1120,1299
15-Feb-15,Medium,Remota,24,M,Anambra,Phones,Samsung,POS,1,2443,2763
22-Feb-15,Medium,Remota,24,M,Anambra,Phones,Samsung,POS,1,2182,2758
17-Aug-15,Medium,Remota,24,M,Anambra,Phones,Samsung,POS,3,567,660
17-Aug-15,Medium,Remota,24,M,Anambra,Clothing,Jerseys,POS,1,500,572
21-Jan-16,Medium,Remota,24,M,Abuja,Accessories,Memory Card,POS,1,119,139
21-Jan-16,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,2,25,40
9-Jun-16,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,2,285,406
9-Jun-16,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,3,36.67,57
24-Jul-16,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,1,510,529
24-Jul-16,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,1,7,9
7-Oct-15,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,3,50,66
7-Oct-15,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,3,14.67,21
7-Oct-15,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,2,16,20
4-Nov-15,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,3,46.67,45
4-Nov-15,Medium,Remota,25,M,Bayelsa,Accessories,Keyboard,POS,3,16.67,14
30-May-16,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,1,96,139
30-May-16,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,1,75,114
21-Jun-16,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,2,375,580.5
21-Jun-16,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,2,67.5,111
21-Jun-16,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,2,7,11
14-Sep-15,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,2,237.5,308.5
14-Sep-15,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,1,36,50
14-Sep-15,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,3,13,16.67
18-Nov-15,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,3,135.33,187
18-Nov-15,Medium,Remota,25,F,Bauchi,Accessories,Keyboard,POS,2,22.5,31.5
4-Mar-16,Medium,Remota,25,F,Anambra,Phones,IPhone,POS,3,765,990.33
4-Mar-16,Medium,Remota,24,M,Anambra,Accessories,Screen Guard,POS,3,51.33,83.33
28-Mar-16,Medium,Remota,24,F,Anambra,Phones,IPhone,POS,3,773.33,1026.33
28-Mar-16,Medium,Remota,24,M,Anambra,Accessories,Screen Guard,POS,1,110,158
31-May-16,Medium,Remota,24,M,Anambra,Phones,Infinix,POS,3,794.67,1010.67
31-May-16,Medium,Remota,24,M,Anambra,Accessories,Wrist Watch,POS,1,910,1312
17-Jun-16,Medium,Remota,24,M,Anambra,Accessories,Wrist Watch,POS,2,455,709
13-Apr-15,Medium,Remota,24,F,Anambra,Phones,IPhone,POS,3,683,772
12-Jul-15,Medium,Remota,24,M,Edo,Phones,Samsung,POS,3,373.33,355
16-Sep-15,Medium,Remota,25,M,Edo,Phones,Samsung,POS,3,567,538.33
16-Sep-15,Medium,Remota,25,M,Edo,Clothing,Tshirts,POS,2,81,104.5
16-Sep-15,Medium,Remota,25,M,Edo,Clothing,Jerseys,POS,3,116.67,156
25-Feb-15,Medium,Remota,25,F,Borno,Phones,Samsung,POS,3,814.33,888.67
9-Aug-15,Medium,Remota,25,F,Borno,Phones,Samsung,POS,3,567,606.33
11-Jan-16,Medium,Remota,25,M,Abuja,Accessories,Screen Guard,POS,1,659,885
16-Jan-16,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,567,564.67
24-Jan-16,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,180,194.67
4-Feb-16,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,567,635.33
2-Apr-16,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,3,765,799
8-Apr-16,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,1,2320,2482
21-Apr-16,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,2,270,285
3-May-16,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,1,2443,2568
12-May-16,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,373.33,387.33
19-May-16,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,2,270,305.5
3-Jan-15,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,2,1091,1046.5
16-Apr-15,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,1,2071,1846
17-May-15,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,727.33,683
20-Jul-15,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,1,565,519
22-Jul-15,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,1,565,579
16-Aug-15,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,2,1160,1100
20-Sep-15,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,814.33,774.67
13-Oct-15,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,814.33,750
23-Oct-15,Medium,Remota,25,M,Abuja,Phones,Samsung,POS,3,373.33,312.33
30-Dec-15,Medium,Remota,25,F,Abuja,Phones,IPhone,POS,2,1160,1105.5
27-Jan-16,Medium,Remota,25,M,Benue,Accessories,Screen Guard,POS,2,77,113.5
26-Mar-16,Medium,Remota,25,M,Benue,Accessories,Keyboard,POS,1,70,104
26-Mar-16,Medium,Remota,25,M,Benue,Accessories,Keyboard,POS,1,400,612
26-Mar-16,Medium,Remota,25,M,Benue,Accessories,Screen Guard,POS,1,506,727
16-Aug-15,Medium,Remota,25,M,Benue,Accessories,Keyboard,POS,2,60,81.5
16-Aug-15,Medium,Remota,25,M,Benue,Accessories,Keyboard,POS,3,141.67,189.67
24-Jan-16,Medium,Remota,25,M,Abuja,Clothing,Tshirts,POS,2,18,24.5
28-Jan-16,Medium,Remota,25,M,Abuja,Accessories,Mouse,POS,1,990,1365
4-Apr-16,Medium,Remota,25,M,Abuja,Clothing,Tshirts,POS,1,162,211
4-Apr-16,Medium,Remota,25,M,Abuja,Accessories,Mouse,POS,1,825,1128
8-Apr-16,Medium,Remota,25,M,Abuja,Clothing,Tshirts,POS,1,63,74
26-Jun-16,Medium,Remota,25,M,Abuja,Clothing,Tshirts,POS,2,9,12
22-Jul-15,Medium,Remota,25,M,Abuja,Clothing,Tshirts,POS,1,171,172
20-Sep-15,Medium,Remota,25,M,Abuja,Accessories,Mouse,POS,3,220,234.67
23-Oct-15,Medium,Remota,25,M,Abuja,Clothing,Tshirts,POS,3,81,76.67
5-Apr-16,Medium,Remota,25,F,Cross River,Clothing,Tshirts,POS,3,72,67.33
2-Jun-16,Medium,Remota,26,F,Anambra,Accessories,Wrist Watch,POS,2,227.5,353.5
3-Jul-16,Medium,Remota,26,F,Anambra,Accessories,Wrist Watch,POS,1,385,608
25-Feb-15,Medium,Remota,26,F,Anambra,Phones,Samsung,POS,3,814.33,861
9-Aug-15,Medium,Remota,26,F,Anambra,Phones,Samsung,POS,2,850.5,957
9-Aug-15,Medium,Remota,26,F,Anambra,Accessories,Wrist Watch,POS,3,256.67,329.33
22-Dec-15,Medium,Remota,26,F,Anambra,Accessories,Wrist Watch,POS,3,23.33,34.67
7-Mar-16,Medium,Remota,26,F,Enugu,Accessories,Keyboard,POS,1,425,486
10-Sep-15,Medium,Remota,26,F,Edo,Accessories,Ear Piece,POS,2,67.5,65.5
10-Sep-15,Medium,Remota,26,F,Edo,Accessories,Ear Piece,POS,3,3,3.67
10-Sep-15,Medium,Remota,26,F,Edo,Clothing,Jerseys,POS,1,324,393
12-May-16,Medium,Remota,26,M,Akwa Ibom,Phones,Infinix,POS,1,2384,3103
23-Nov-15,Medium,Remota,26,F,Oyo,Phones,Samsung,POS,3,567,554.33
23-Nov-15,Medium,Remota,31,F,Oyo,Accessories,Wrist Watch,POS,2,70,72.5
23-Nov-15,Medium,Remota,31,F,Abia,Phones,Samsung,POS,2,850.5,728
23-Nov-15,Medium,Remota,52,F,Abia,Clothing,Vests,POS,3,127,130.67
12-Jan-16,Medium,Remota,52,F,Abia,Accessories,Wrist Watch,POS,1,35,47
18-Mar-16,Medium,Remota,51,F,Abia,Phones,IPhone,POS,1,2320,2611
18-Mar-16,Medium,Remota,51,F,Abia,Accessories,Screen Guard,POS,3,197.67,248.33
24-Apr-16,Medium,Remota,51,F,Abia,Accessories,Wrist Watch,POS,3,210,249.67
16-May-16,Medium,Remota,51,F,Abia,Phones,IPhone,POS,3,773.33,816
16-May-16,Medium,Remota,51,F,Abia,Accessories,Screen Guard,POS,2,296.5,368
16-May-16,Medium,Remota,51,F,Abia,Accessories,Wrist Watch,POS,3,303.33,414.33
27-Jun-16,Medium,Remota,51,F,Abia,Accessories,Wrist Watch,POS,2,385,468.5
17-Aug-15,Medium,Remota,51,F,Abia,Phones,IPhone,POS,3,180,165.67
3-Sep-15,Medium,Remota,51,F,Abia,Phones,IPhone,POS,1,2295,2328
24-Nov-15,Medium,Remota,51,F,Abia,Phones,IPhone,POS,1,2295,1943
24-Nov-15,Medium,Remota,51,F,Abia,Accessories,Wrist Watch,POS,3,291.67,314
23-May-16,Medium,Remota,51,M,Adamawa,Accessories,Wrist Watch,POS,2,297.5,325.5
23-May-16,Medium,Remota,51,M,Adamawa,Clothing,Polo shirts,POS,2,330.5,414
